Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Svizzera,Price / Svizzera,Compare At Price / Svizzera,Status
mestolo-da-cucina,Mestolo da cucina,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Prodotto artigianale in legno massello realizzato presso l'atelier di falegnameria di Vaglio. </span></p>
<p><span data-mce-fragment=""1"">Dimensioni: 38x5 cm </span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><strong><meta charset=""UTF-8"">Si può acquistare questo prodotto direttamente presso La Fattoria della Fondazione La Fonte a Vaglio, tel. 091 943 42 47.</strong></p>",Fondazione La Fonte,,Prodotto in legno,"",true,Title,Default Title,,,,,"",0.0,shopify,deny,manual,10.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/Mestolo_2Z4A3002.jpg?v=1631018304,1,,false,,"Mestolo da cucina in legno massello realizzato presso l'atelier di falegnameria di Vaglio. Un oggetto esclusivo e l’idea di un regalo speciale. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
coltello-polenta,Coltello per la polenta,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Prodotto artigianale in legno realizzato presso l'atelier di falegnameria di Vaglio. </span></p>
<p><span data-mce-fragment=""1"">Dimensioni: 35x6 cm</span></p>
<p><span data-mce-fragment=""1""> Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><strong><meta charset=""UTF-8"">Si può acquistare questo prodotto direttamente presso La Fattoria della Fondazione La Fonte a Vaglio, tel. 091 943 42 47.</strong></p>",Fondazione La Fonte,,Prodotto in legno,"",true,Title,Default Title,,,,,"",0.0,shopify,deny,manual,8.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/ColtelloPolenta_2Z4A3011.jpg?v=1631018286,1,,false,,"Coltello per polenta in legno realizzato presso l'atelier di falegnameria di Vaglio. Un oggetto pratico, unico e l’idea di un regalo speciale. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità. ",,,,,,,,,,,,,kg,,,true,,,active
tagliere-pane,Tagliere per pane,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Prodotto artigianale in legno massello realizzato presso l'atelier di falegnameria di Vaglio. </span></p>
<p><span data-mce-fragment=""1"">Dimensioni: 39x27 cm</span></p>
<p><span data-mce-fragment=""1""> Produttore: Fondazione La Fonte, La Fattoria.</span></p>
<p style=""font-weight: 400;""><strong>Si può acquistare questo prodotto direttamente presso La Fattoria della Fondazione La Fonte a Vaglio o presso il nostro punto vendita in via Buffi a Lugano.</strong></p>",Fondazione La Fonte,,Prodotto in legno,"",true,Title,Default Title,,,,,"",0.0,shopify,deny,manual,48.00,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/Tagliere_2Z4A2931.jpg?v=1632327082,1,,false,,"Prodotto artigianale in legno massello realizzato presso l'atelier di falegnameria di Vaglio. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità. ",,,,,,,,,,,,,kg,,,true,,,active
passeggiando-nella-neve,Biglietto di Natale 2021: Passeggiando nella neve,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">160x160 mm (chiuso) <br></span></p>
<p><span data-mce-fragment=""1"">Formato pieghevole, con busta. </span></p>
<p><span data-mce-fragment=""1"">Il soggetto è una composizione di elementi grafici opera degli utenti del nostro Centro diurno ad Agno. </span></p>
<p><span>È possibile stampare un testo all’interno dei biglietti. </span><br><span>Se si desidera la personalizzazione, </span><a href=""https://fondazionelafonte.myshopify.com/collections/biglietti/products/sovrastampa-interna-biglietti"">acquistare anche la personalizzazione</a><span> e aggiungere nelle “note” nel carrello il testo desiderato. La personalizzazione è possibile solamente per acquisti fatti entro il 01.12. Prima della produzione ti contatteremo per una conferma.</span></p>
<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""148x210 mm (chiuso)\nFormato pieghevole""}'>Desideri che ci occupiamo di spedire le cartoline a tutti i tuoi destinatari? Contattaci allo 091 606 56 56 o invia una mail a <a href=""mailto:info@lafonte.ch"" data-sk=""tooltip_parent"" data-stringify-link=""mailto:info@lafonte.ch"" class=""c-link"" delay=""150"" target=""_blank"" data-mce-href=""mailto:info@lafonte.ch"">info@lafonte.ch</a></span></p>",Fondazione La Fonte,,Biglietti,Natale,false,Title,Default Title,,,,,"",0.0,,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/biglietto_150x150_natale_passeggiataNellaNeve.jpg?v=1631534096,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
passeggiando-nella-neve,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/bigliettilavorazione.jpg?v=1632814918,2,,,,,,,,,,,,,,,,,,,,,,,
appendiamo-tanti-auguri,Biglietto di Natale 2021: Pattinando tra gli auguri,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">160x160 mm (chiuso)</span><span data-mce-fragment=""1""><br></span></p>
<p><span data-mce-fragment=""1"">Formato pieghevole, con busta. </span></p>
<p><span data-mce-fragment=""1"">Il soggetto è una composizione di elementi grafici opera degli utenti del nostro Centro diurno ad Agno. </span></p>
<p><span>È possibile stampare un testo all’interno dei biglietti. </span><br><span>Se si desidera la personalizzazione, </span><a href=""https://fondazionelafonte.myshopify.com/collections/biglietti/products/sovrastampa-interna-biglietti"">acquistare anche la personalizzazione</a><span> e aggiungere nelle “note” nel carrello il testo desiderato. La personalizzazione è possibile solamente per acquisti fatti entro il 01.12. Prima della stampa ti contatteremo per una conferma.</span></p>
<p><span data-sheets-value='{""1"":2,""2"":""148x210 mm (chiuso)\nFormato pieghevole""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>Desideri che ci occupiamo di spedire le cartoline a tutti i tuoi destinatari? Contattaci allo 091 606 56 56 o invia una mail a <a class=""c-link"" data-stringify-link=""mailto:info@lafonte.ch"" data-sk=""tooltip_parent"" href=""mailto:info@lafonte.ch"" data-mce-href=""mailto:info@lafonte.ch"" target=""_blank"" delay=""150"">info@lafonte.ch</a></span></p>",Fondazione La Fonte,,Biglietti,Natale,false,Title,Default Title,,,,,"",0.0,,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/biglietto_150x150_natale_pattinandoTraGliAuguri.jpg?v=1631534325,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
un-pappagallo-si-posa-sullalbero-di-natale,Biglietto di Natale 2021: Un pappagallo si posa sull'albero di Natale,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">160x160 mm (chiuso) <br></span></p>
<p><span data-mce-fragment=""1"">Formato pieghevole, con busta. </span></p>
<p><span data-mce-fragment=""1"">Il soggetto è una composizione di elementi grafici opera degli utenti del nostro Centro diurno ad Agno. </span></p>
<p><span>È possibile stampare un testo all’interno dei biglietti. </span><br><span>Se si desidera la personalizzazione, </span><a href=""https://fondazionelafonte.myshopify.com/collections/biglietti/products/sovrastampa-interna-biglietti"">acquistare anche la personalizzazione</a><span> e aggiungere nelle “note” nel carrello il testo desiderato. La personalizzazione è possibile solamente per acquisti fatti entro il 01.12. Prima della produzione ti contatteremo per una conferma.</span></p>
<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""148x210 mm (chiuso)\nFormato pieghevole""}'>Desideri che ci occupiamo di spedire le cartoline a tutti i tuoi destinatari? Contattaci allo 091 606 56 56 o invia una mail a <a href=""mailto:info@lafonte.ch"" data-sk=""tooltip_parent"" data-stringify-link=""mailto:info@lafonte.ch"" class=""c-link"" delay=""150"" target=""_blank"" data-mce-href=""mailto:info@lafonte.ch"">info@lafonte.ch</a></span></p>",Fondazione La Fonte,,Biglietti,Natale,false,Title,Default Title,,,,,"",0.0,,deny,manual,3.50,,true,true,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/biglietto_150x150_natale_PappagalloAlbero.jpg?v=1631534045,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
crostata-alla-confettura,Crostata alla confettura,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Fragrante e ricca specialità prodotta artigianalmente in tre gusti diversi (seguendo le stagioni: uva americana, mirtilli, fragole e rabarbaro) presso il laboratorio di panetteria-pasticceria ad Agno. </span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, Il Fornaio</span></p>
<p><span data-mce-fragment=""1"">Formato: 350 g</span></p>
<p><strong><meta charset=""UTF-8"">Si può acquistare questo prodotto direttamente presso il nostro punto vendita in via Buffi a Lugano, tel. 091 921 04 24. </strong></p>",Fondazione La Fonte,,Forno,"",true,Title,Default Title,,,,,"",0.0,,deny,manual,16.90,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/Torta_2Z4A2884.jpg?v=1631018700,1,,false,,"Fragrante e ricca specialità prodotta artigianalmente in tre gusti diversi (seguendo le stagioni: uva americana, mirtilli, fragole e rabarbaro) presso il laboratorio di panetteria-pasticceria ad Agno. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
crostata-alla-confettura,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0448/2790/2104/products/Torta_2Z4A2907.jpg?v=1631018701,2,,,,,,,,,,,,,,,,,,,,,,,
olio-piccante-brusanao,Olio piccante Brüsañao,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Per risvegliare i palati e dare una nota di freschezza ai tuoi piatti. </span></p>
<p><span data-mce-fragment=""1"">Questa specialità è creata artigianalmente presso la fattoria di Vaglio. <br></span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Bottiglia da 250 ml</span></p>",Fondazione La Fonte,,Oli,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,11.20,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/olio-piccante_55a4a0f1-aaae-4234-b492-f1a267b52a0a.jpg?v=1664799779,1,,false,,"Per risvegliare i palati e dare una nota di freschezza ai tuoi piatti. Questa specialità è creata artigianalmente presso la fattoria di Vaglio. Un'esclusività e l’idea di un regalo speciale. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
crema-di-peperoni-e-peperoncino,Crema di peperoni e peperoncino,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Ottimo per dare energia e freschezza alle tue pietanze. </span></p>
<p><span data-mce-fragment=""1"">Questa specialità è creata artigianalmente presso la fattoria di Vaglio.</span><span data-mce-fragment=""1""><br></span></p>
<p><span data-mce-fragment=""1"">Produttore: La Fattoria, Fondazione La Fonte </span></p>
<p><span data-mce-fragment=""1"">Vasetto da 90 gr </span></p>
<p><strong><meta charset=""UTF-8"">Si può acquistare questo prodotto direttamente presso La Fattoria della Fondazione La Fonte a Vaglio o presso il nostro punto vendita in via Buffi a Lugano.</strong></p>",Fondazione La Fonte,,Cucina,"",false,Title,Default Title,,,,,"",0.0,,deny,manual,5.20,,true,true,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/CremaPeperoni_2Z4A2902.jpg?v=1631019069,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
sugo-pronto-di-pomodoro-al-basilico,Sugo pronto al basilico,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Per gustare in pochi minuti il sapore dell'estate tutto l'anno. </span></p>
<p><span data-mce-fragment=""1"">Questa specialità è creata artigianalmente presso la fattoria di Vaglio.</span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p>Vasetto da 300 gr</p>
<p><strong><meta charset=""UTF-8"">Si può acquistare questo prodotto direttamente presso La Fattoria della Fondazione La Fonte a Vaglio o presso il nostro punto vendita in via Buffi a Lugano.</strong></p>",Fondazione La Fonte,"Food, Beverages & Tobacco",Cucina,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,5.30,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/sugo-pronto-basilico_437def4a-fa2c-41c0-a8d8-db5a3f4b9d1d.jpg?v=1664800033,1,,false,,"Per gustare in pochi minuti il sapore dell'estate tutto l'anno. Questa specialità è creata con cura presso la fattoria di Vaglio. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità. ",,,,,,,,,,,,,kg,,,true,,,active
passata-di-pomodori-nostrani,Passata di pomodoro,"<p><meta charset=""utf-8""><meta charset=""utf-8""><span data-mce-fragment=""1"">Ottima e profumata base per dar vita alle tue ricette. </span></p>
<p><span data-mce-fragment=""1"">Questa specialità è creata artigianalmente presso la fattoria di Vaglio. <br></span></p>
<p><span data-mce-fragment=""1"">Produttore: Fondazione La Fonte, La Fattoria</span></p>
<p><span data-mce-fragment=""1"">Bottiglia da 700 ml</span></p>",Fondazione La Fonte,"Food, Beverages & Tobacco",Cucina,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,5.60,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/passata-pomodoro_a0b13697-6009-4f5d-9152-715476b8025c.jpg?v=1664799796,1,,false,,"Ottima e profumata base per dar vita alle tue ricette. Questa specialità è creata artigianalmente presso la fattoria di Vaglio. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
pomodori-secchi-sottolio-doliva,Pomodori secchi sott'olio d'oliva,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Ideale per arricchire i tuoi piatti o un aperitivo. Questa specialità è creata artigianalmente presso la fattoria di Vaglio. </span></p>
<p><span data-mce-fragment=""1"">Produttore: La Fattoria, Fondazione La Fonte </span></p>
<p><span data-mce-fragment=""1"">Vasetto da 300 gr </span></p>
<p><strong><meta charset=""UTF-8"">Si può acquistare questo prodotto direttamente presso La Fattoria della Fondazione La Fonte a Vaglio o presso il nostro punto vendita in via Buffi a Lugano.</strong></p>",Fondazione La Fonte,,Cucina,"",false,Title,Default Title,,,,,"",0.0,,deny,manual,10.50,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/PomodoriSecchi_2Z4A2874.jpg?v=1631019232,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
delizia-di-fragole,Delizia di fragole - a partire da due vasetti,"<p><meta charset=""utf-8""><span data-mce-fragment=""1"">Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.</span></p>
<p><span data-mce-fragment=""1""> Produttore: La Fattoria, Fondazione La Fonte </span></p>
<p><span data-mce-fragment=""1"">Vasetto da 335 gr </span></p>
<p><span data-mce-fragment=""1"">Confezione: box cartone da 2 o 3 vasetti</span></p>",Fondazione La Fonte,,Spalmabili,"",false,Size,Confezione 2 vasetti,,,,,"",800.0,,deny,manual,11.60,,true,true,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/DeliziaFragole_2Z4A2873.jpg?v=1631019196,1,,false,,,,,,,,,,,,,,,kg,,,true,,,archived
delizia-di-fragole,,,,,,,,,Confezione 3 vasetti,,,,,"",800.0,,deny,manual,17.40,,true,true,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/2Z4A1364_f093c27b-783b-4f60-84a4-f032788907bf.jpg?v=1631019834,2,,,,,,,,,,,,,,,,,kg,,,,,,
delizia-di-fragole-e-rabarbaro,Delizia alle fragole e rabarbaro,"<p><span data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'><span lang=""IT-CH"" data-mce-fragment=""1"">Creazione di fragole e rabarbaro ricca di frutta e con meno zucchero. </span>Prodotto da spalmare lavorato con cura artigianale presso la nostra fattoria di Vaglio.<br><br>Produttore: Fondazione La Fonte, La Fattoria</span><span data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'><br></span></p>
<p><span data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}' data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}'>Vasetto da 335 g</span></p>",Fondazione La Fonte,,Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,6.30,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/delizia-fragole-rabarbaro.jpg?v=1664800723,1,,false,,"Delizia e non confettura perché questa creazione di fragole e rabarbaro è più ricca di frutta e contiene meno zucchero. Il piacere di una colazione naturale e l’idea per un regalo speciale. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
prodotto-da-spalmare-mirtilli,Delizia ai mirtilli,"<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'><span lang=""IT-CH"" data-mce-fragment=""1"">Creazione di mirtilli più ricca di frutta e con meno zucchero. </span>Prodotto da spalmare lavorato con cura artigianale presso la nostra fattoria di Vaglio.<br><br>Produttore: Fondazione La Fonte, La Fattoria</span><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'><br></span></p>
<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'>Vasetto da 340 g</span></p>",Fondazione La Fonte,,Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,7.90,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/delizia-mirtilli_a80d845f-2484-4859-9f5f-a9a7aa9c932a.jpg?v=1664799583,1,,false,,"Delizia e non confettura perché questa creazione di mirtilli è più ricca di frutta e contiene meno zucchero. Il piacere di una colazione naturale e l’idea per un regalo speciale. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
delizia-alla-zucca,Delizia alla zucca,"<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'><meta charset=""UTF-8"">
<span lang=""IT-CH"" data-mce-fragment=""1"">Delizia vellutata più ricca di polpa e con meno zucchero. </span>Prodotto da spalmare lavorato con cura artigianale presso la nostra fattoria di Vaglio.<br><br>Produttore: Fondazione La Fonte, La Fattoria</span><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'><br></span></p>
<p><span data-sheets-userformat='{""2"":33555329,""3"":{""1"":0},""10"":1,""11"":3,""12"":0,""28"":1}' data-sheets-value='{""1"":2,""2"":""Prodotto da spalmare lavorato con cura artigianale presso la fattoria di Vaglio.\n\nProduttore: Fattoria di Vaglio, Fondazione La Fonte\n\nVasetto da 350 gr\n\nConfezione: box cartone con 2 vasetti""}'>Vasetto da 340 g</span></p>",Fondazione La Fonte,,Spalmabili,Spedizione - dispensa,true,Title,Default Title,,,,,"",365.0,,deny,manual,5.90,,true,false,"",https://cdn.shopify.com/s/files/1/0448/2790/2104/products/delizia-zucca_c0922799-aef9-4ea5-95b6-34f95a8303df.jpg?v=1664799682,1,,false,,"Delizia e non confettura perché questa creazione di zucca è più ricca di polpa e contiene meno zucchero. Il piacere di una colazione naturale e l’idea per un regalo speciale. Prodotto artigianalmente in Ticino dalla Fondazione La Fonte, organizzazione sociale attiva nel settore della disabilità.",,,,,,,,,,,,,kg,,,true,,,active
